MonsterResistanceId,MonsterId,DamageTypeId,Value
9406,602,2,50
9407,602,3,25
9408,602,4,50
9409,602,5,-25
9410,602,6,25
9411,602,7,25
9412,602,8,0
9413,602,9,0
9414,602,10,0
9415,602,11,0
9416,602,12,0
9417,602,13,50
9418,602,14,0
9419,602,15,50
9420,602,16,50
9421,602,17,-25
9422,602,18,25
9423,602,19,0
9424,603,1,0
9425,603,2,50
9426,603,3,50
9427,603,4,0
9428,603,5,25
9429,603,6,0
9430,603,7,-25
9431,603,8,50
9432,603,9,0
9433,603,10,50
9434,603,11,0
9435,603,12,0
9436,603,13,50
9437,603,14,50
9438,603,15,25
9439,603,16,-25
9440,603,17,0
9441,603,18,0
9442,603,19,0
9443,604,1,25
9444,604,2,50
9445,604,3,0
9446,604,4,50
9447,604,5,-25
9448,604,6,0
9449,604,7,0
9450,604,8,25
9451,604,9,25
9452,604,10,0
9453,604,11,0
9454,604,12,0
9455,604,13,25
9456,604,14,0
9457,604,15,50
9458,604,16,50
9459,604,17,-25
9460,604,18,50
9461,604,19,0
9462,605,1,-25
9463,605,2,0
9464,605,3,0
9465,605,4,50
9466,605,5,0
9467,605,6,50
9468,605,7,25
9469,605,8,0
9470,605,9,50
9471,605,10,0
9472,605,11,-25
9473,605,12,25
9474,605,13,50
9475,605,14,25
9476,605,15,25
9477,605,16,0
9478,605,17,0
9479,605,18,50
9480,605,19,0
9481,606,1,-25
9482,606,2,0
9483,606,3,0
9484,606,4,50
9485,606,5,0
9486,606,6,50
9487,606,7,25
9488,606,8,0
9489,606,9,50
9490,606,10,0
9491,606,11,-25
9492,606,12,0
9493,606,13,50
9494,606,14,0
9495,606,15,50
9496,606,16,25
9497,606,17,0
9498,606,18,50
9499,606,19,0
9500,607,1,-25
9501,607,2,100
9502,607,3,-25
9503,607,4,50
9504,607,5,-25
9505,607,6,50
9506,607,7,0
9507,607,8,-25
9508,607,9,50
9509,607,10,50
9510,607,11,0
9511,607,12,0
9512,607,13,0
9513,607,14,25
9514,607,15,50
9515,607,16,50
9516,607,17,-25
9517,607,18,0
9518,607,19,0
9519,608,1,75
9520,608,2,-25
9521,608,3,25
9522,608,4,0
9523,608,5,50
9524,608,6,-25
9525,608,7,0
9526,608,8,50
9527,608,9,0
9528,608,10,-25
9529,608,11,50
9530,608,12,0
9531,608,13,50
9532,608,14,0
9533,608,15,50
9534,608,16,0
9535,608,17,50
9536,608,18,-25
9537,608,19,0
9538,609,1,0
9539,609,2,0
9540,609,3,-25
9541,609,4,0
9542,609,5,0
9543,609,6,50
9544,609,7,50
9545,609,8,75
9546,609,9,0
9547,609,10,0
9548,609,11,0
9549,609,12,0
9550,609,13,25
9551,609,14,50
9552,609,15,-25
9553,609,16,0
9554,609,17,25
9555,609,18,50
9556,609,19,25
9557,610,1,50
9558,610,2,25
9559,610,3,50
9560,610,4,0
9561,610,5,0
9562,610,6,-25
9563,610,7,0
9564,610,8,25
9565,610,9,25
9566,610,10,50
9567,610,11,50
9568,610,12,0
9569,610,13,0
9570,610,14,0
9571,610,15,0
9572,610,16,25
9573,610,17,50
9574,610,18,-25
9575,610,19,0
9576,611,1,0
9577,611,2,0
9578,611,3,-25
9579,611,4,0
9580,611,5,25
9581,611,6,50
9582,611,7,50
9583,611,8,50
9584,611,9,0
9585,611,10,25
9586,611,11,0
9587,611,12,0
9588,611,13,0
9589,611,14,50
9590,611,15,-25
9591,611,16,0
9592,611,17,50
9593,611,18,50
9594,611,19,0
9595,612,1,-25
9596,612,2,0
9597,612,3,25
9598,612,4,50
9599,612,5,0
9600,612,6,50
9601,612,7,0
9602,612,8,0
9603,612,9,50
9604,612,10,0
9605,612,11,-25
9606,612,12,0
9607,612,13,50
9608,612,14,0
9609,612,15,50
9610,612,16,0
9611,612,17,25
9612,612,18,50
9613,612,19,0
9614,613,1,50
9615,613,2,0
9616,613,3,50
9617,613,4,25
9618,613,5,25
9619,613,6,-25
9620,613,7,25
9621,613,8,0
9622,613,9,0
9623,613,10,-25
9624,613,11,0
9625,613,12,25
9626,613,13,25
9627,613,14,-25
9628,613,15,50
9629,613,16,25
9630,613,17,50
9631,613,18,0
9632,613,19,25
9633,614,1,25
9634,614,2,50
9635,614,3,50
9636,614,4,0
9637,614,5,25
9638,614,6,0
9639,614,7,-25
9640,614,8,25
9641,614,9,0
9642,614,10,0
9643,614,11,0
9644,614,12,0
9645,614,13,50
9646,614,14,50
9647,614,15,0
9648,614,16,-25
9649,614,17,50
9650,614,18,0
9651,614,19,25
9652,615,1,0
9653,615,2,0
9654,615,3,-25
9655,615,4,0
9656,615,5,25
9657,615,6,50
9658,615,7,50
9659,615,8,0
9660,615,9,50
9661,615,10,0
9662,615,11,50
9663,615,12,0
9664,615,13,0
9665,615,14,50
9666,615,15,-25
9667,615,16,0
9668,615,17,0
9669,615,18,50
9670,615,19,25
9671,616,1,50
9672,616,2,-25
9673,616,3,0
9674,616,4,0
9675,616,5,50
9676,616,6,-25
9677,616,7,0
9678,616,8,125
9679,616,9,-25
9680,616,10,0
9681,616,11,50
9682,616,12,0
9683,616,13,0
9684,616,14,0
9685,616,15,25
9686,616,16,25
9687,616,17,50
9688,616,18,-25
9689,616,19,25
9690,617,1,50
9691,617,2,0
9692,617,3,50
9693,617,4,25
9694,617,5,0
9695,617,6,-25
9696,617,7,0
9697,617,8,0
9698,617,9,50
9699,617,10,-25
9700,617,11,0
9701,617,12,75
9702,617,13,0
9703,617,14,-25
9704,617,15,50
9705,617,16,0
9706,617,17,50
9707,617,18,0
9708,617,19,25
9709,618,1,0
9710,618,2,0
9711,618,3,25
9712,618,4,0
9713,618,5,-25
9714,618,6,25
9715,618,7,25
9716,618,8,0
9717,618,9,100
9718,618,10,0
9719,618,11,0
9720,618,12,0
9721,618,13,0
9722,618,14,25
9723,618,15,25
9724,618,16,50
9725,618,17,0
9726,618,18,0
9727,618,19,50
9728,619,1,0
9729,619,2,0
9730,619,3,0
9731,619,4,50
9732,619,5,0
9733,619,6,25
9734,619,7,0
9735,619,8,25
9736,619,9,50
9737,619,10,-25
9738,619,11,-25
9739,619,12,50
9740,619,13,50
9741,619,14,0
9742,619,15,0
9743,619,16,25
9744,619,17,0
9745,619,18,50
9746,619,19,25
9747,620,1,0
9748,620,2,25
9749,620,3,-25
9750,620,4,0
9751,620,5,0
9752,620,6,50
9753,620,7,50
9754,620,8,25
9755,620,9,25
9756,620,10,0
9757,620,11,0
9758,620,12,0
9759,620,13,50
9760,620,14,50
9761,620,15,-25
9762,620,16,25
9763,620,17,0
9764,620,18,50
9765,620,19,0
9766,621,1,50
9767,621,2,-25
9768,621,3,0
9769,621,4,25
9770,621,5,50
9771,621,6,0
9772,621,7,25
9773,621,8,25
9774,621,9,0
9775,621,10,50
9776,621,11,50
9777,621,12,0
9778,621,13,0
9779,621,14,0
9780,621,15,25
9781,621,16,0
9782,621,17,50
9783,621,18,-25
9784,621,19,0
9785,622,1,-25
9786,622,2,0
9787,622,3,25
9788,622,4,50
9789,622,5,0
9790,622,6,50
9791,622,7,0
9792,622,8,0
9793,622,9,50
9794,622,10,0
9795,622,11,-25
9796,622,12,25
9797,622,13,50
9798,622,14,25
9799,622,15,25
9800,622,16,0
9801,622,17,0
9802,622,18,50
9803,622,19,0
9823,624,1,50
9824,624,2,-25
9825,624,3,25
9826,624,4,0
9827,624,5,50
9828,624,6,0
9829,624,7,0
9830,624,8,25
9831,624,9,25
9832,624,10,0
9833,624,11,50
9834,624,12,0
9835,624,13,25
9836,624,14,0
9837,624,15,25
9838,624,16,25
9839,624,17,50
9840,624,18,-25
9841,624,19,0
9842,625,1,0
9843,625,2,0
9844,625,3,-25
9845,625,4,25
9846,625,5,0
9847,625,6,50
9848,625,7,50
9849,625,8,0
9850,625,9,50
9851,625,10,0
9852,625,11,0
9853,625,12,0
9854,625,13,50
9855,625,14,50
9856,625,15,-25
9857,625,16,0
9858,625,17,25
9859,625,18,50
9860,625,19,0
9861,626,1,50
9862,626,2,0
9863,626,3,50
9864,626,4,0
9865,626,5,25
9866,626,6,-25
9867,626,7,0
9868,626,8,0
9869,626,9,50
9870,626,10,0
9871,626,11,0
9872,626,12,0
9873,626,13,0
9874,626,14,-25
9875,626,15,50
9876,626,16,50
9877,626,17,50
9878,626,18,25
9879,626,19,0
9880,627,1,50
9881,627,2,-25
9882,627,3,25
9883,627,4,-25
9884,627,5,50
9885,627,6,0
9886,627,7,25
9887,627,8,75
9888,627,9,-25
9889,627,10,0
9890,627,11,50
9891,627,12,0
9892,627,13,0
9893,627,14,0
9894,627,15,0
9895,627,16,25
9896,627,17,50
9897,627,18,-25
9898,627,19,50
9899,628,1,50
9900,628,2,-25
9901,628,3,0
9902,628,4,0
9903,628,5,50
9904,628,6,0
9905,628,7,50
9906,628,8,50
9907,628,9,-25
9908,628,10,0
9909,628,11,50
9910,628,12,0
9911,628,13,0
9912,628,14,0
9913,628,15,25
9914,628,16,0
9915,628,17,50
9916,628,18,-25
9917,628,19,50
9918,629,1,50
9919,629,2,25
9920,629,3,50
9921,629,4,0
9922,629,5,50
9923,629,6,-25
9924,629,7,0
9925,629,8,0
9926,629,9,0
9927,629,10,0
9928,629,11,25
9929,629,12,0
9930,629,13,0
9931,629,14,-25
9932,629,15,50
9933,629,16,25
9934,629,17,50
9935,629,18,0
9936,629,19,25
9937,630,1,25
9938,630,2,0
9939,630,3,0
9940,630,4,25
9941,630,5,0
9942,630,6,25
9943,630,7,50
9944,630,8,50
9945,630,9,-25
9946,630,10,0
9947,630,11,0
9948,630,12,0
9949,630,13,0
9950,630,14,25
9951,630,15,25
9952,630,16,25
9953,630,17,25
9954,630,18,0
9955,630,19,50
9956,631,1,0
9957,631,2,0
9958,631,3,0
9959,631,4,25
9960,631,5,0
9961,631,6,50
9962,631,7,-25
9963,631,8,-25
9964,631,9,125
9965,631,10,50
9966,631,11,0
9967,631,12,-25
9968,631,13,-25
9969,631,14,25
9970,631,15,25
9971,631,16,0
9972,631,17,50
9973,631,18,0
9974,631,19,50
9975,632,1,0
9976,632,2,0
9977,632,3,50
9978,632,4,0
9979,632,5,0
9980,632,6,50
9981,632,7,50
9982,632,8,0
9983,632,9,0
9984,632,10,25
9985,632,11,25
9986,632,12,0
9987,632,13,0
9988,632,14,0
9989,632,15,-25
9990,632,16,25
9991,632,17,25
9992,632,18,0
9993,632,19,75
9994,633,1,0
9995,633,2,0
9996,633,3,25
9997,633,4,0
9998,633,5,25
9999,633,6,0
10000,633,7,50
10001,633,8,25
10002,633,9,25
10003,633,10,50
10004,633,11,0
10005,633,12,-25
10006,633,13,0
10007,633,14,25
10008,633,15,0
10009,633,16,50
10010,633,17,0
10011,633,18,0
10012,633,19,50
10013,634,1,50
10014,634,2,50
10015,634,3,50
10016,634,4,0
10017,634,5,-25
10018,634,6,25
10019,634,7,-25
10020,634,8,-25
10021,634,9,50
10022,634,10,0
10023,634,11,0
10024,634,12,0
10025,634,13,50
10026,634,14,50
10027,634,15,0
10028,634,16,-25
10029,634,17,50
10030,634,18,0
10031,634,19,25
10032,635,1,50
10033,635,2,25
10034,635,3,50
10035,635,4,0
10036,635,5,50
10037,635,6,-25
10038,635,7,0
10039,635,8,0
10040,635,9,0
10041,635,10,0
10042,635,11,25
10043,635,12,0
10044,635,13,0
10045,635,14,-25
10046,635,15,50
10047,635,16,25
10048,635,17,50
10049,635,18,0
10050,635,19,25
10051,636,1,25
10052,636,2,-25
10053,636,3,0
10054,636,4,0
10055,636,5,50
10056,636,6,0
10057,636,7,50
10058,636,8,0
10059,636,9,50
10060,636,10,25
10061,636,11,0
10062,636,12,0
10063,636,13,0
10064,636,14,50
10065,636,15,0
10066,636,16,25
10067,636,17,0
10068,636,18,0
10069,636,19,50
10108,640,1,0
10109,640,2,25
10110,640,3,25
10111,640,4,-25
10112,640,5,50
10113,640,6,25
10114,640,7,50
10115,640,8,25
10116,640,9,-25
10117,640,10,0
10118,640,11,50
10119,640,12,25
10120,640,13,-25
10121,640,14,0
10122,640,15,0
10123,640,16,50
10124,640,17,50
10125,640,18,0
10126,640,19,0
10127,641,1,25
10128,641,2,25
10129,641,3,0
10130,641,4,-25
10131,641,5,50
10132,641,6,25
10133,641,7,50
10134,641,8,25
10135,641,9,-25
10136,641,10,25
10137,641,11,50
10138,641,12,0
10139,641,13,-25
10140,641,14,25
10141,641,15,25
10142,641,16,50
10143,641,17,0
10144,641,18,0
10145,641,19,0
10146,642,1,25
10147,642,2,0
10148,642,3,0
10149,642,4,0
10150,642,5,50
10151,642,6,25
10152,642,7,0
10153,642,8,0
10154,642,9,50
10155,642,10,0
10156,642,11,0
10157,642,12,0
10158,642,13,0
10159,642,14,25
10160,642,15,25
10161,642,16,25
10162,642,17,0
10163,642,18,25
10164,642,19,50
